OBJECTID *;ESTADO_SUPERFICIAL;FECHA_ESTADO;CalCodigo *
64591;BUENO;31/12/2024;463255
64592;SATISFACTORIO;31/12/2024;155203
64593;BUENO;31/12/2024;154376
64594;SATISFACTORIO;31/12/2024;155930
64595;BUENO;31/12/2024;155089
64596;JUSTO;31/12/2024;155839
64597;BUENO;31/12/2024;154428
64598;BUENO;31/12/2024;154381
64599;BUENO;31/12/2024;155688
64600;POBRE;31/12/2024;462294
64601;BUENO;31/12/2024;162632
64602;SATISFACTORIO;31/12/2024;155376
64603;SATISFACTORIO;31/12/2024;155378
64604;SATISFACTORIO;31/12/2024;155377
64605;SATISFACTORIO;31/12/2024;172730
64606;MUY POBRE;31/12/2024;442765
64607;BUENO;31/12/2024;138533
64608;SATISFACTORIO;31/12/2024;91019390
64609;GRAVE;31/12/2024;461901
64610;BUENO;31/12/2024;155997
64611;BUENO;31/12/2024;155996
64612;SATISFACTORIO;31/12/2024;155559
64613;BUENO;31/12/2024;155687
64614;SATISFACTORIO;31/12/2024;155898
64615;POBRE;31/12/2024;155884
64616;BUENO;31/12/2024;606135
64617;SATISFACTORIO;31/12/2024;91010742
64618;SATISFACTORIO;31/12/2024;172565
64619;SATISFACTORIO;31/12/2024;91010991
64620;BUENO;31/12/2024;91020566
64621;SATISFACTORIO;31/12/2024;176023
64622;BUENO;31/12/2024;91026039
64623;BUENO;31/12/2024;212098
64624;BUENO;31/12/2024;455859
64625;BUENO;31/12/2024;172570
64626;BUENO;31/12/2024;91063027
64627;BUENO;31/12/2024;388619
64628;SATISFACTORIO;31/12/2024;387820
64629;SATISFACTORIO;31/12/2024;162364
64630;JUSTO;31/12/2024;365545
64631;BUENO;31/12/2024;91063044
64632;BUENO;31/12/2024;172403
64633;BUENO;31/12/2024;141206
64634;SATISFACTORIO;31/12/2024;160193
64635;SATISFACTORIO;31/12/2024;444566
64636;SATISFACTORIO;31/12/2024;443682
64637;POBRE;31/12/2024;462291
64638;BUENO;31/12/2024;463345
64639;SATISFACTORIO;31/12/2024;171960
64640;SATISFACTORIO;31/12/2024;174703
64641;SATISFACTORIO;31/12/2024;176024
64642;SATISFACTORIO;31/12/2024;146877
64643;BUENO;31/12/2024;172400
64644;BUENO;31/12/2024;24121117
64645;SATISFACTORIO;31/12/2024;138505
64646;BUENO;31/12/2024;164496
64647;POBRE;31/12/2024;173256
64648;SATISFACTORIO;31/12/2024;354583
64649;BUENO;31/12/2024;91025232
64650;BUENO;31/12/2024;24121082
64651;SATISFACTORIO;31/12/2024;368761
64652;SATISFACTORIO;31/12/2024;149603
64653;SATISFACTORIO;31/12/2024;173355
64654;BUENO;31/12/2024;138622
64655;MUY POBRE;31/12/2024;457556
64656;SATISFACTORIO;31/12/2024;91024524
64657;SATISFACTORIO;31/12/2024;462177
64658;SATISFACTORIO;31/12/2024;155007
64659;SATISFACTORIO;31/12/2024;91018387
64660;SATISFACTORIO;31/12/2024;603517
64661;SATISFACTORIO;31/12/2024;509236
64662;SATISFACTORIO;31/12/2024;146351
64663;SATISFACTORIO;31/12/2024;148938
64664;SATISFACTORIO;31/12/2024;515921
64665;MUY POBRE;31/12/2024;173314
64666;SATISFACTORIO;31/12/2024;146880
64667;BUENO;31/12/2024;606241
64668;SATISFACTORIO;31/12/2024;91013687
64669;BUENO;31/12/2024;162629
64670;MUY POBRE;31/12/2024;176021
64671;GRAVE;31/12/2024;91031249
64672;SATISFACTORIO;31/12/2024;443855
64673;BUENO;31/12/2024;138723
64674;SATISFACTORIO;31/12/2024;149303
64675;SATISFACTORIO;31/12/2024;146216
64676;SATISFACTORIO;31/12/2024;162327
64677;BUENO;31/12/2024;381934
64678;BUENO;31/12/2024;164491
64679;SATISFACTORIO;31/12/2024;164131
64680;BUENO;31/12/2024;463573
64681;BUENO;31/12/2024;141189
64682;SATISFACTORIO;31/12/2024;91060612
64683;BUENO;31/12/2024;91060647
64684;SATISFACTORIO;31/12/2024;367648
64685;SATISFACTORIO;31/12/2024;172762
64686;BUENO;31/12/2024;162633
64687;GRAVE;31/12/2024;801825
64688;BUENO;31/12/2024;91011507
64689;BUENO;31/12/2024;91020600
64690;BUENO;31/12/2024;24123759
64691;MUY POBRE;31/12/2024;173315
64692;SATISFACTORIO;31/12/2024;146387
64693;BUENO;31/12/2024;91019773
64694;SATISFACTORIO;31/12/2024;443421
64695;SATISFACTORIO;31/12/2024;176326
64696;BUENO;31/12/2024;902522
64697;BUENO;31/12/2024;91032614
64698;BUENO;31/12/2024;606261
64699;SATISFACTORIO;31/12/2024;146907
64700;SATISFACTORIO;31/12/2024;91013719
64701;BUENO;31/12/2024;806548
64702;SATISFACTORIO;31/12/2024;174480
64703;SATISFACTORIO;31/12/2024;459876
64704;SATISFACTORIO;31/12/2024;534174
64705;BUENO;31/12/2024;138437
64706;BUENO;31/12/2024;454661
64707;BUENO;31/12/2024;442162
64708;GRAVE;31/12/2024;91028243
64709;SATISFACTORIO;31/12/2024;161006
64710;BUENO;31/12/2024;162624
64711;8;31/12/2024;91028283
64712;SATISFACTORIO;31/12/2024;91027688
64713;SATISFACTORIO;31/12/2024;181479
64714;SATISFACTORIO;31/12/2024;325130
64715;SATISFACTORIO;31/12/2024;91025475
64716;JUSTO;31/12/2024;188986
64717;BUENO;31/12/2024;91028897
64718;SATISFACTORIO;31/12/2024;91033855
64719;SATISFACTORIO;31/12/2024;91034564
64720;SATISFACTORIO;31/12/2024;184863
64721;SATISFACTORIO;31/12/2024;24119747
64722;SATISFACTORIO;31/12/2024;91014414
64723;BUENO;31/12/2024;91022348
64724;SATISFACTORIO;31/12/2024;91034469
64725;BUENO;31/12/2024;146838
64726;BUENO;31/12/2024;91032811
64727;SATISFACTORIO;31/12/2024;91013992
64728;SATISFACTORIO;31/12/2024;504612
64729;SATISFACTORIO;31/12/2024;522375
64730;BUENO;31/12/2024;91017524
64731;SATISFACTORIO;31/12/2024;471714
64732;BUENO;31/12/2024;505110
64733;8;31/12/2024;91028445
64734;BUENO;31/12/2024;298050
64735;BUENO;31/12/2024;154535
64736;SATISFACTORIO;31/12/2024;902675
64737;GRAVE;31/12/2024;91028204
64738;SATISFACTORIO;31/12/2024;91027777
64739;SATISFACTORIO;31/12/2024;91024667
64740;8;31/12/2024;91028448
64741;BUENO;31/12/2024;24122594
64742;SATISFACTORIO;31/12/2024;91026411
64743;BUENO;31/12/2024;24123193
64744;SATISFACTORIO;31/12/2024;91034685
64745;BUENO;31/12/2024;91025986
64746;MUY POBRE;31/12/2024;91028853
64747;SATISFACTORIO;31/12/2024;528012
64748;SATISFACTORIO;31/12/2024;91028833
64749;BUENO;31/12/2024;91027293
64750;BUENO;31/12/2024;154360
64751;SATISFACTORIO;31/12/2024;184127
64752;BUENO;31/12/2024;24119997
64753;BUENO;31/12/2024;91028937
64754;BUENO;31/12/2024;518213
64755;BUENO;31/12/2024;91021984
64756;BUENO;31/12/2024;91022027
64757;BUENO;31/12/2024;91022023
64758;BUENO;31/12/2024;91022006
64759;SATISFACTORIO;31/12/2024;185190
64760;SATISFACTORIO;31/12/2024;527163
64761;BUENO;31/12/2024;91030323
64762;BUENO;31/12/2024;171304
64763;SATISFACTORIO;31/12/2024;91017891
64764;SATISFACTORIO;31/12/2024;388700
64765;SATISFACTORIO;31/12/2024;183701
64766;SATISFACTORIO;31/12/2024;143776
64767;SATISFACTORIO;31/12/2024;519446
64768;SATISFACTORIO;31/12/2024;91024398
64769;SATISFACTORIO;31/12/2024;180184
64770;BUENO;31/12/2024;24120757
64771;BUENO;31/12/2024;24122674
64772;BUENO;31/12/2024;91017897
64773;SATISFACTORIO;31/12/2024;515468
64774;BUENO;31/12/2024;24120735
64775;SATISFACTORIO;31/12/2024;24122700
64776;SATISFACTORIO;31/12/2024;91020179
64777;SATISFACTORIO;31/12/2024;144425
64778;SATISFACTORIO;31/12/2024;183702
64779;BUENO;31/12/2024;24120963
64780;SATISFACTORIO;31/12/2024;91025493
64781;SATISFACTORIO;31/12/2024;143951
64782;SATISFACTORIO;31/12/2024;141931
64783;SATISFACTORIO;31/12/2024;472417
64784;SATISFACTORIO;31/12/2024;91010099
64785;SATISFACTORIO;31/12/2024;509778
64786;SATISFACTORIO;31/12/2024;141760
64787;SATISFACTORIO;31/12/2024;91030627
64788;SATISFACTORIO;31/12/2024;91034901
64789;SATISFACTORIO;31/12/2024;525018
64790;BUENO;31/12/2024;605657
64791;SATISFACTORIO;31/12/2024;297143
64792;SATISFACTORIO;31/12/2024;91025355
64793;JUSTO;31/12/2024;297140
64794;MUY POBRE;31/12/2024;91028922
64795;SATISFACTORIO;31/12/2024;511895
64796;SATISFACTORIO;31/12/2024;386747
64797;SATISFACTORIO;31/12/2024;188765
64798;SATISFACTORIO;31/12/2024;212425
64799;GRAVE;31/12/2024;170757
64800;SATISFACTORIO;31/12/2024;451221
64801;SATISFACTORIO;31/12/2024;176219
64802;SATISFACTORIO;31/12/2024;504693
64803;BUENO;31/12/2024;606231
64804;SATISFACTORIO;31/12/2024;388377
64805;SATISFACTORIO;31/12/2024;143033
64806;SATISFACTORIO;31/12/2024;145880
64807;SATISFACTORIO;31/12/2024;154405
64808;BUENO;31/12/2024;138644
64809;SATISFACTORIO;31/12/2024;384016
64810;SATISFACTORIO;31/12/2024;91029672
64811;SATISFACTORIO;31/12/2024;366951
64812;JUSTO;31/12/2024;91029630
64813;SATISFACTORIO;31/12/2024;145832
64814;SATISFACTORIO;31/12/2024;180384
64815;SATISFACTORIO;31/12/2024;184548
64816;SATISFACTORIO;31/12/2024;454490
64817;SATISFACTORIO;31/12/2024;350927
64818;SATISFACTORIO;31/12/2024;294679
64819;SATISFACTORIO;31/12/2024;413418
64820;SATISFACTORIO;31/12/2024;91014991
64821;MUY POBRE;31/12/2024;533841
64822;MUY POBRE;31/12/2024;381388
64823;BUENO;31/12/2024;809514
64824;BUENO;31/12/2024;173224
64825;POBRE;31/12/2024;355149
64826;BUENO;31/12/2024;362964
64827;MUY POBRE;31/12/2024;163541
64828;MUY POBRE;31/12/2024;174240
64829;POBRE;31/12/2024;486487
64830;POBRE;31/12/2024;291527
64831;BUENO;31/12/2024;448230
64832;BUENO;31/12/2024;420565
64833;SATISFACTORIO;31/12/2024;183570
64834;SATISFACTORIO;31/12/2024;24119639
64835;POBRE;31/12/2024;91063615
64836;BUENO;31/12/2024;174619
64837;JUSTO;31/12/2024;174618
64838;SATISFACTORIO;31/12/2024;186142
64839;SATISFACTORIO;31/12/2024;91033047
64840;SATISFACTORIO;31/12/2024;153873
64841;SATISFACTORIO;31/12/2024;187119
64842;SATISFACTORIO;31/12/2024;185403
64843;BUENO;31/12/2024;417965
64844;SATISFACTORIO;31/12/2024;411583
64845;SATISFACTORIO;31/12/2024;91013177
64846;SATISFACTORIO;31/12/2024;424588
64847;BUENO;31/12/2024;424579
64848;BUENO;31/12/2024;296224
64849;BUENO;31/12/2024;415030
64850;SATISFACTORIO;31/12/2024;531079
64851;SATISFACTORIO;31/12/2024;525661
64852;BUENO;31/12/2024;91024967
64853;BUENO;31/12/2024;91025652
64854;SATISFACTORIO;31/12/2024;146782
64855;POBRE;31/12/2024;169237
64856;SATISFACTORIO;31/12/2024;514978
64857;SATISFACTORIO;31/12/2024;505533
64858;SATISFACTORIO;31/12/2024;91019234
64859;SATISFACTORIO;31/12/2024;515588
64860;BUENO;31/12/2024;509310
64861;GRAVE;31/12/2024;91027456
64862;8;31/12/2024;91028456
64863;SATISFACTORIO;31/12/2024;91027404
64864;BUENO;31/12/2024;91018883
64865;BUENO;31/12/2024;24121041
64866;SATISFACTORIO;31/12/2024;2506307
64867;SATISFACTORIO;31/12/2024;158860
64868;SATISFACTORIO;31/12/2024;513073
64869;BUENO;31/12/2024;91028939
64870;SATISFACTORIO;31/12/2024;91060009
64871;SATISFACTORIO;31/12/2024;91060682
64872;BUENO;31/12/2024;91035052
64873;SATISFACTORIO;31/12/2024;91014179
64874;SATISFACTORIO;31/12/2024;158239
64875;SATISFACTORIO;31/12/2024;158528
64876;SATISFACTORIO;31/12/2024;414766
64877;BUENO;31/12/2024;172524
64878;BUENO;31/12/2024;155837
64879;SATISFACTORIO;31/12/2024;91016435
64880;SATISFACTORIO;31/12/2024;172083
64881;SATISFACTORIO;31/12/2024;412997
64882;SATISFACTORIO;31/12/2024;504556
64883;JUSTO;31/12/2024;91028475
64884;BUENO;31/12/2024;91028313
64885;JUSTO;31/12/2024;91028136
64886;SATISFACTORIO;31/12/2024;91027390
64887;SATISFACTORIO;31/12/2024;91027480
64888;SATISFACTORIO;31/12/2024;91025724
64889;BUENO;31/12/2024;296748
64890;SATISFACTORIO;31/12/2024;530372
64891;SATISFACTORIO;31/12/2024;91033105
64892;SATISFACTORIO;31/12/2024;5121008
64893;SATISFACTORIO;31/12/2024;91029383
64894;MUY POBRE;31/12/2024;91031526
64895;SATISFACTORIO;31/12/2024;91031745
64896;SATISFACTORIO;31/12/2024;178764
64897;SATISFACTORIO;31/12/2024;91025476
64898;JUSTO;31/12/2024;531399
64899;SATISFACTORIO;31/12/2024;181239
64900;SATISFACTORIO;31/12/2024;91019493
64901;SATISFACTORIO;31/12/2024;91062492
64902;SATISFACTORIO;31/12/2024;91013215
64903;SATISFACTORIO;31/12/2024;185713
64904;BUENO;31/12/2024;171309
64905;SATISFACTORIO;31/12/2024;173816
64906;MUY POBRE;31/12/2024;91027374
64907;POBRE;31/12/2024;144918
64908;SATISFACTORIO;31/12/2024;145878
64909;SATISFACTORIO;31/12/2024;91027309
64910;GRAVE;31/12/2024;91027212
64911;8;31/12/2024;91027808
64912;SATISFACTORIO;31/12/2024;91025397
64913;BUENO;31/12/2024;205188
64914;SATISFACTORIO;31/12/2024;440115
64915;MUY POBRE;31/12/2024;91028857
64916;SATISFACTORIO;31/12/2024;361701
64917;SATISFACTORIO;31/12/2024;184732
64918;SATISFACTORIO;31/12/2024;168404
64919;BUENO;31/12/2024;606286
64920;SATISFACTORIO;31/12/2024;507088
64921;SATISFACTORIO;31/12/2024;521455
64922;BUENO;31/12/2024;386473
64923;SATISFACTORIO;31/12/2024;390236
64924;SATISFACTORIO;31/12/2024;91034719
64925;BUENO;31/12/2024;145435
64926;SATISFACTORIO;31/12/2024;178353
64927;BUENO;31/12/2024;458314
64928;SATISFACTORIO;31/12/2024;516011
64929;SATISFACTORIO;31/12/2024;91025251
64930;SATISFACTORIO;31/12/2024;2506166
64931;SATISFACTORIO;31/12/2024;91027611
64932;BUENO;31/12/2024;533674
64933;BUENO;31/12/2024;91027324
64934;BUENO;31/12/2024;91028889
64935;BUENO;31/12/2024;471257
64936;SATISFACTORIO;31/12/2024;181406
64937;SATISFACTORIO;31/12/2024;504029
64938;BUENO;31/12/2024;91026507
64939;BUENO;31/12/2024;91026941
64940;BUENO;31/12/2024;91062883
64941;BUENO;31/12/2024;297134
64942;BUENO;31/12/2024;91022071
64943;SATISFACTORIO;31/12/2024;508392
64944;SATISFACTORIO;31/12/2024;158605
64945;BUENO;31/12/2024;384064
64946;SATISFACTORIO;31/12/2024;91027467
64947;BUENO;31/12/2024;200566
64948;JUSTO;31/12/2024;91028233
64949;SATISFACTORIO;31/12/2024;411793
64950;SATISFACTORIO;31/12/2024;145988
64951;SATISFACTORIO;31/12/2024;180866
64952;SATISFACTORIO;31/12/2024;522552
64953;8;31/12/2024;91028440
64954;GRAVE;31/12/2024;91028491
64955;GRAVE;31/12/2024;91027620
64956;GRAVE;31/12/2024;91027636
64957;8;31/12/2024;91028402
64958;SATISFACTORIO;31/12/2024;91025238
64959;BUENO;31/12/2024;91024825
64960;BUENO;31/12/2024;91026028
64961;SATISFACTORIO;31/12/2024;91027640
64962;SATISFACTORIO;31/12/2024;91025481
64963;BUENO;31/12/2024;24121129
64964;BUENO;31/12/2024;91025886
64965;SATISFACTORIO;31/12/2024;504606
64966;SATISFACTORIO;31/12/2024;505587
64967;SATISFACTORIO;31/12/2024;504621
64968;BUENO;31/12/2024;91022110
64969;BUENO;31/12/2024;91022003
64970;BUENO;31/12/2024;91022010
64971;BUENO;31/12/2024;91021967
64972;SATISFACTORIO;31/12/2024;301646
64973;SATISFACTORIO;31/12/2024;158610
64974;SATISFACTORIO;31/12/2024;180653
64975;SATISFACTORIO;31/12/2024;91032835
64976;MUY POBRE;31/12/2024;171679
64977;SATISFACTORIO;31/12/2024;145857
64978;GRAVE;31/12/2024;812040
64979;SATISFACTORIO;31/12/2024;91024528
64980;BUENO;31/12/2024;91011330
64981;GRAVE;31/12/2024;91028126
64982;SATISFACTORIO;31/12/2024;91028336
64983;8;31/12/2024;91027877
64984;SATISFACTORIO;31/12/2024;154179
64985;SATISFACTORIO;31/12/2024;154118
64986;BUENO;31/12/2024;91025291
64987;SATISFACTORIO;31/12/2024;184126
64988;SATISFACTORIO;31/12/2024;91033878
64989;BUENO;31/12/2024;91026191
64990;BUENO;31/12/2024;503939
64991;SATISFACTORIO;31/12/2024;91018931
64992;SATISFACTORIO;31/12/2024;506825
64993;JUSTO;31/12/2024;531305
64994;SATISFACTORIO;31/12/2024;145796
64995;SATISFACTORIO;31/12/2024;472693
64996;SATISFACTORIO;31/12/2024;24120143
64997;SATISFACTORIO;31/12/2024;160496
64998;BUENO;31/12/2024;91022005
64999;GRAVE;31/12/2024;421557
65000;BUENO;31/12/2024;91020584
65001;BUENO;31/12/2024;91026999
65002;SATISFACTORIO;31/12/2024;383957
65003;BUENO;31/12/2024;369754
65004;BUENO;31/12/2024;298188
65005;BUENO;31/12/2024;451046
65006;JUSTO;31/12/2024;462249
65007;BUENO;31/12/2024;150936
65008;BUENO;31/12/2024;204975
65009;SATISFACTORIO;31/12/2024;528062
65010;GRAVE;31/12/2024;421560
65011;BUENO;31/12/2024;91022016
65012;BUENO;31/12/2024;91021983
65013;SATISFACTORIO;31/12/2024;606026
65014;SATISFACTORIO;31/12/2024;91012299
65015;SATISFACTORIO;31/12/2024;178256
65016;SATISFACTORIO;31/12/2024;91014519
65017;POBRE;31/12/2024;91029019
65018;BUENO;31/12/2024;457874
65019;SATISFACTORIO;31/12/2024;380824
65020;MUY POBRE;31/12/2024;91013642
65021;SATISFACTORIO;31/12/2024;201928
65022;SATISFACTORIO;31/12/2024;388998
65023;SATISFACTORIO;31/12/2024;421758
65024;SATISFACTORIO;31/12/2024;91024943
65025;SATISFACTORIO;31/12/2024;213377
65026;SATISFACTORIO;31/12/2024;91063767
65027;13;31/12/2024;91028686
65028;SATISFACTORIO;31/12/2024;91035086
65029;SATISFACTORIO;31/12/2024;154163
65030;GRAVE;31/12/2024;368043
65031;SATISFACTORIO;31/12/2024;154200
65032;BUENO;31/12/2024;301445
65033;SATISFACTORIO;31/12/2024;91060010
65034;BUENO;31/12/2024;155072
65035;GRAVE;31/12/2024;91016494
65036;SATISFACTORIO;31/12/2024;385645
65037;SATISFACTORIO;31/12/2024;91024511
65038;SATISFACTORIO;31/12/2024;504840
65039;BUENO;31/12/2024;91019691
65040;SATISFACTORIO;31/12/2024;145795
65041;SATISFACTORIO;31/12/2024;91015405
65042;BUENO;31/12/2024;91021980
65043;SATISFACTORIO;31/12/2024;91019909
65044;SATISFACTORIO;31/12/2024;530402
65045;BUENO;31/12/2024;137332
65046;SATISFACTORIO;31/12/2024;154726
65047;SATISFACTORIO;31/12/2024;91031742
65048;SATISFACTORIO;31/12/2024;188778
65049;SATISFACTORIO;31/12/2024;145979
65050;BUENO;31/12/2024;91014853
65051;SATISFACTORIO;31/12/2024;24122085
65052;GRAVE;31/12/2024;482942
65053;BUENO;31/12/2024;811784
65054;JUSTO;31/12/2024;518226
65055;SATISFACTORIO;31/12/2024;91027699
65056;SATISFACTORIO;31/12/2024;91024790
65057;BUENO;31/12/2024;91026279
65058;SATISFACTORIO;31/12/2024;504549
65059;BUENO;31/12/2024;91026995
65060;BUENO;31/12/2024;91062427
65061;SATISFACTORIO;31/12/2024;91062571
65062;BUENO;31/12/2024;91019064
65063;BUENO;31/12/2024;91022024
65064;BUENO;31/12/2024;91021987
65065;BUENO;31/12/2024;91011028
65066;JUSTO;31/12/2024;303347
65067;SATISFACTORIO;31/12/2024;143734
65068;BUENO;31/12/2024;173603
65069;SATISFACTORIO;31/12/2024;464833
65070;SATISFACTORIO;31/12/2024;184774
65071;SATISFACTORIO;31/12/2024;145980
65072;SATISFACTORIO;31/12/2024;380449
65073;SATISFACTORIO;31/12/2024;91014321
65074;SATISFACTORIO;31/12/2024;200483
65075;8;31/12/2024;91027972
65076;SATISFACTORIO;31/12/2024;91027477
65077;BUENO;31/12/2024;141177
65078;BUENO;31/12/2024;606110
65079;BUENO;31/12/2024;24123450
65080;SATISFACTORIO;31/12/2024;516176
65081;SATISFACTORIO;31/12/2024;91029037
65082;SATISFACTORIO;31/12/2024;91019442
65083;SATISFACTORIO;31/12/2024;179035
65084;SATISFACTORIO;31/12/2024;363650
65085;SATISFACTORIO;31/12/2024;383706
65086;SATISFACTORIO;31/12/2024;509137
65087;SATISFACTORIO;31/12/2024;186253
65088;BUENO;31/12/2024;454193
65089;SATISFACTORIO;31/12/2024;179162
65090;BUENO;31/12/2024;800121
65091;SATISFACTORIO;31/12/2024;91027726
65092;BUENO;31/12/2024;506041
65093;BUENO;31/12/2024;91020442
65094;SATISFACTORIO;31/12/2024;91026657
65095;SATISFACTORIO;31/12/2024;504849
65096;SATISFACTORIO;31/12/2024;514976
65097;SATISFACTORIO;31/12/2024;164108
65098;BUENO;31/12/2024;457877
65099;BUENO;31/12/2024;91027327
65100;BUENO;31/12/2024;91024966
65101;BUENO;31/12/2024;91027326
65102;SATISFACTORIO;31/12/2024;143716
65103;SATISFACTORIO;31/12/2024;503616
65104;GRAVE;31/12/2024;91031470
65105;SATISFACTORIO;31/12/2024;91031292
65106;SATISFACTORIO;31/12/2024;91031472
65107;BUENO;31/12/2024;91022018
65108;SATISFACTORIO;31/12/2024;91013178
65109;BUENO;31/12/2024;91021997
65110;BUENO;31/12/2024;91021992
65111;SATISFACTORIO;31/12/2024;91011231
65112;BUENO;31/12/2024;91017928
65113;GRAVE;31/12/2024;91014590
65114;BUENO;31/12/2024;91022007
65115;SATISFACTORIO;31/12/2024;142373
65116;SATISFACTORIO;31/12/2024;171003
65117;BUENO;31/12/2024;180874
65118;SATISFACTORIO;31/12/2024;174072
65119;SATISFACTORIO;31/12/2024;158609
65120;SATISFACTORIO;31/12/2024;384022
65121;BUENO;31/12/2024;172940
65122;SATISFACTORIO;31/12/2024;166067
65123;SATISFACTORIO;31/12/2024;76721
65124;BUENO;31/12/2024;141302
65125;SATISFACTORIO;31/12/2024;91014587
65126;SATISFACTORIO;31/12/2024;471917
65127;BUENO;31/12/2024;814745
65128;SATISFACTORIO;31/12/2024;512092
65129;GRAVE;31/12/2024;91028564
65130;GRAVE;31/12/2024;91028273
65131;BUENO;31/12/2024;91026072
65132;SATISFACTORIO;31/12/2024;91019929
65133;MUY POBRE;31/12/2024;91024803
65134;BUENO;31/12/2024;415587
65135;8;31/12/2024;91028350
65136;SATISFACTORIO;31/12/2024;154219
65137;SATISFACTORIO;31/12/2024;24121323
65138;SATISFACTORIO;31/12/2024;141260
65139;SATISFACTORIO;31/12/2024;91033107
65140;MUY POBRE;31/12/2024;91031529
65141;SATISFACTORIO;31/12/2024;91031743
65142;8;31/12/2024;91031840
65143;BUENO;31/12/2024;91022029
65144;BUENO;31/12/2024;91022009
65145;BUENO;31/12/2024;91021970
65146;BUENO;31/12/2024;91021981
65147;BUENO;31/12/2024;91021979
65148;BUENO;31/12/2024;91022017
65149;SATISFACTORIO;31/12/2024;185267
65150;SATISFACTORIO;31/12/2024;381640
65151;SATISFACTORIO;31/12/2024;179171
65152;SATISFACTORIO;31/12/2024;138477
65153;BUENO;31/12/2024;91015673
65154;POBRE;31/12/2024;91028729
65155;SATISFACTORIO;31/12/2024;146213
65156;SATISFACTORIO;31/12/2024;24123380
65157;SATISFACTORIO;31/12/2024;91030728
65158;SATISFACTORIO;31/12/2024;162930
65159;SATISFACTORIO;31/12/2024;517351
65160;SATISFACTORIO;31/12/2024;381774
65161;SATISFACTORIO;31/12/2024;168656
65162;SATISFACTORIO;31/12/2024;24121342
65163;SATISFACTORIO;31/12/2024;146862
65164;GRAVE;31/12/2024;91027574
65165;SATISFACTORIO;31/12/2024;91027687
65166;GRAVE;31/12/2024;91028508
65167;MUY POBRE;31/12/2024;91028855
65168;SATISFACTORIO;31/12/2024;180899
65169;SATISFACTORIO;31/12/2024;508371
65170;JUSTO;31/12/2024;525679
65171;BUENO;31/12/2024;143717
65172;GRAVE;31/12/2024;91028377
65173;GRAVE;31/12/2024;91015728
65174;JUSTO;31/12/2024;504687
65175;SATISFACTORIO;31/12/2024;154180
65176;SATISFACTORIO;31/12/2024;184158
65177;SATISFACTORIO;31/12/2024;91032201
65178;SATISFACTORIO;31/12/2024;91011181
65179;SATISFACTORIO;31/12/2024;91011408
65180;SATISFACTORIO;31/12/2024;91011024
65181;SATISFACTORIO;31/12/2024;189691
65182;SATISFACTORIO;31/12/2024;186483
65183;SATISFACTORIO;31/12/2024;179217
65184;SATISFACTORIO;31/12/2024;165421
65185;SATISFACTORIO;31/12/2024;91017860
65186;BUENO;31/12/2024;383890
65187;SATISFACTORIO;31/12/2024;472549
65188;SATISFACTORIO;31/12/2024;483046
65189;GRAVE;31/12/2024;91013958
65190;MUY POBRE;31/12/2024;171681
65191;SATISFACTORIO;31/12/2024;458572
65192;SATISFACTORIO;31/12/2024;184525
65193;SATISFACTORIO;31/12/2024;184552
65194;8;31/12/2024;91028446
65195;8;31/12/2024;91028044
65196;GRAVE;31/12/2024;91027457
65197;GRAVE;31/12/2024;91028433
65198;8;31/12/2024;91028496
65199;8;31/12/2024;91028164
65200;SATISFACTORIO;31/12/2024;24119898
65201;BUENO;31/12/2024;91026020
65202;SATISFACTORIO;31/12/2024;511829
65203;JUSTO;31/12/2024;413382
65204;SATISFACTORIO;31/12/2024;507270
65205;BUENO;31/12/2024;606182
65206;SATISFACTORIO;31/12/2024;171910
65207;BUENO;31/12/2024;91026958
65208;SATISFACTORIO;31/12/2024;91015480
65209;BUENO;31/12/2024;91028883
65210;BUENO;31/12/2024;91022014
65211;BUENO;31/12/2024;91021960
65212;BUENO;31/12/2024;91022000
65213;BUENO;31/12/2024;91021993
65214;BUENO;31/12/2024;91022021
65215;SATISFACTORIO;31/12/2024;472692
